Week,WeekStart,Symbol,H1_Bars_Above20,H1_Total_Bars,H1_Pct_Above20,H1_Range_Pips,H1_AvgADX,H1_MaxADX,H4_Bars_Above20,H4_Total_Bars,H4_Pct_Above20,H4_Bars_Above30,H4_Pct_Above30,H4_Range_Pips,H4_AvgADX,H4_MaxADX
2023-W01,2023.01.02,XAUUSD,66,92,71.7,408.7,25.80,39.59,24,24,100.0,17,70.8,456.0,33.84,41.81
2023-W02,2023.01.09,XAUUSD,44,115,38.3,525.5,18.22,26.60,30,30,100.0,29,96.7,567.5,34.13,38.65
2023-W03,2023.01.16,XAUUSD,28,113,24.8,241.9,16.90,30.21,30,30,100.0,30,100.0,409.8,36.54,42.55
2023-W04,2023.01.23,XAUUSD,13,115,11.3,292.5,15.88,21.21,20,30,66.7,4,13.3,377.2,23.30,32.90
2023-W05,2023.01.30,XAUUSD,55,115,47.8,983.7,18.29,27.51,0,30,0.0,0,0.0,0.0,13.82,16.72
2023-W06,2023.02.06,XAUUSD,33,115,28.7,337.1,18.52,29.14,0,30,0.0,0,0.0,0.0,13.18,17.57
2023-W07,2023.02.13,XAUUSD,58,115,50.4,517.2,19.96,34.02,0,30,0.0,0,0.0,0.0,10.83,15.57
2023-W08,2023.02.20,XAUUSD,13,113,11.5,329.2,16.10,36.23,0,30,0.0,0,0.0,0.0,11.76,15.92
2023-W09,2023.02.27,XAUUSD,84,115,73.0,498.0,23.96,36.83,0,30,0.0,0,0.0,0.0,12.40,15.09
2023-W10,2023.03.06,XAUUSD,95,115,82.6,607.6,28.05,44.45,0,30,0.0,0,0.0,0.0,17.69,19.96
2023-W11,2023.03.13,XAUUSD,75,115,65.2,1162.6,26.87,54.47,30,30,100.0,7,23.3,1162.6,26.11,31.04
2023-W12,2023.03.20,XAUUSD,90,115,78.3,755.2,29.17,57.90,30,30,100.0,12,40.0,755.2,28.56,36.83
2023-W13,2023.03.27,XAUUSD,87,115,75.7,410.2,24.03,41.97,7,30,23.3,0,0.0,351.6,15.46,22.20
2023-W14,2023.04.03,XAUUSD,59,92,64.1,816.1,23.26,35.17,0,24,0.0,0,0.0,0.0,11.41,13.80
2023-W15,2023.04.10,XAUUSD,94,115,81.7,670.4,26.44,40.49,7,30,23.3,0,0.0,550.0,16.50,25.11
2023-W16,2023.04.17,XAUUSD,40,115,34.8,443.3,17.35,24.29,1,30,3.3,0,0.0,69.9,14.35,20.57
2023-W17,2023.04.24,XAUUSD,31,115,27.0,352.3,18.19,27.93,0,30,0.0,0,0.0,0.0,12.18,16.96
2023-W18,2023.05.01,XAUUSD,66,115,57.4,1023.4,20.95,27.80,0,30,0.0,0,0.0,0.0,11.25,16.83
2023-W19,2023.05.08,XAUUSD,8,115,7.0,106.0,13.80,26.30,0,30,0.0,0,0.0,0.0,13.70,15.70
2023-W20,2023.05.15,XAUUSD,71,115,61.7,451.1,26.57,42.25,10,30,33.3,0,0.0,322.5,16.84,27.24
2023-W21,2023.05.22,XAUUSD,50,115,43.5,485.0,19.70,32.22,30,30,100.0,0,0.0,485.0,24.59,27.07
2023-W22,2023.05.29,XAUUSD,2,112,1.8,31.7,12.61,24.39,18,30,60.0,0,0.0,427.4,20.98,25.21
2023-W23,2023.06.05,XAUUSD,40,115,34.8,283.1,19.99,45.40,4,30,13.3,0,0.0,95.1,18.63,20.79
2023-W24,2023.06.12,XAUUSD,19,115,16.5,355.0,17.18,29.55,0,30,0.0,0,0.0,0.0,11.29,14.41
2023-W25,2023.06.19,XAUUSD,54,112,48.2,274.7,20.58,44.93,10,30,33.3,1,3.3,272.3,17.30,30.14
2023-W26,2023.06.26,XAUUSD,29,115,25.2,308.1,17.17,29.23,16,30,53.3,0,0.0,403.7,20.95,27.32
2023-W27,2023.07.03,XAUUSD,19,113,16.8,205.7,15.92,37.47,8,30,26.7,0,0.0,209.7,17.24,24.61
2023-W28,2023.07.10,XAUUSD,77,115,67.0,442.5,26.31,42.80,17,30,56.7,11,36.7,302.5,24.91,38.21
2023-W29,2023.07.17,XAUUSD,29,115,25.2,238.5,17.61,36.74,30,30,100.0,15,50.0,417.1,28.95,35.44
2023-W30,2023.07.24,XAUUSD,14,115,12.2,113.0,15.60,26.81,7,30,23.3,0,0.0,146.5,15.41,21.74
2023-W31,2023.07.31,XAUUSD,43,115,37.4,310.4,20.02,35.51,0,30,0.0,0,0.0,0.0,14.83,18.65
2023-W32,2023.08.07,XAUUSD,39,115,33.9,183.3,18.35,31.27,11,30,36.7,0,0.0,190.1,18.71,23.27
2023-W33,2023.08.14,XAUUSD,73,115,63.5,266.0,25.30,44.91,12,30,40.0,0,0.0,214.0,18.54,22.86
2023-W34,2023.08.21,XAUUSD,79,115,68.7,342.5,24.66,40.97,12,30,40.0,0,0.0,195.9,18.84,26.05
2023-W35,2023.08.28,XAUUSD,54,115,47.0,342.0,21.61,38.33,30,30,100.0,0,0.0,401.9,25.29,28.83
2023-W36,2023.09.04,XAUUSD,49,112,43.8,216.5,19.78,33.15,30,30,100.0,0,0.0,310.0,25.04,28.63
2023-W37,2023.09.11,XAUUSD,75,115,65.2,296.7,22.06,33.60,9,30,30.0,0,0.0,293.8,19.16,23.03
2023-W38,2023.09.18,XAUUSD,60,115,52.2,222.2,20.93,32.27,23,30,76.7,0,0.0,332.6,22.71,27.20
2023-W39,2023.09.25,XAUUSD,77,115,67.0,640.0,29.55,55.24,18,30,60.0,13,43.3,577.8,28.85,46.64
2023-W40,2023.10.02,XAUUSD,69,115,60.0,337.9,28.16,54.14,30,30,100.0,30,100.0,385.9,53.21,60.84
2023-W41,2023.10.09,XAUUSD,58,115,50.4,700.0,28.52,66.77,25,30,83.3,5,16.7,865.7,25.42,37.31
2023-W42,2023.10.16,XAUUSD,115,115,100.0,889.8,46.40,66.72,30,30,100.0,16,53.3,889.8,31.52,43.41
2023-W43,2023.10.23,XAUUSD,22,115,19.1,201.0,17.32,40.68,30,30,100.0,27,90.0,558.5,35.53,43.60
2023-W44,2023.10.30,XAUUSD,10,115,8.7,200.1,15.59,22.41,9,30,30.0,0,0.0,162.0,17.68,28.72
2023-W45,2023.11.06,XAUUSD,87,115,75.7,485.1,32.02,56.04,19,30,63.3,12,40.0,380.1,24.90,40.88
2023-W46,2023.11.13,XAUUSD,60,115,52.2,617.4,22.42,43.56,30,30,100.0,15,50.0,617.4,32.17,42.71
2023-W47,2023.11.20,XAUUSD,37,109,33.9,387.4,18.35,24.83,30,30,100.0,0,0.0,421.2,21.85,25.83
2023-W48,2023.11.27,XAUUSD,93,115,80.9,747.9,29.76,44.65,30,30,100.0,25,83.3,747.9,33.58,38.97
2023-W49,2023.12.04,XAUUSD,53,115,46.1,1503.2,19.70,33.98,29,30,96.7,6,20.0,1503.2,24.83,34.11
2023-W50,2023.12.11,XAUUSD,63,115,54.8,720.1,20.36,32.86,3,30,10.0,0,0.0,138.2,16.90,20.53
2023-W51,2023.12.18,XAUUSD,39,115,33.9,474.5,19.24,34.12,2,30,6.7,0,0.0,195.2,14.83,22.90
2023-W52,2023.12.25,XAUUSD,45,87,51.7,339.2,21.24,33.51,23,23,100.0,2,8.7,339.2,27.02,30.83
2024-W01,2024.01.01,XAUUSD,12,92,13.0,181.6,15.85,26.77,4,24,16.7,0,0.0,165.4,15.13,20.68
2024-W02,2024.01.08,XAUUSD,60,115,52.2,486.3,23.09,44.52,0,30,0.0,0,0.0,0.0,10.16,16.52
2024-W03,2024.01.15,XAUUSD,103,113,91.2,567.8,28.71,39.68,20,30,66.7,0,0.0,567.8,20.70,24.93
2024-W04,2024.01.22,XAUUSD,15,115,13.0,130.2,16.16,33.47,0,30,0.0,0,0.0,0.0,15.75,19.07
2024-W05,2024.01.29,XAUUSD,50,115,43.5,308.7,18.89,28.43,22,30,73.3,9,30.0,376.5,24.85,31.75
2024-W06,2024.02.05,XAUUSD,11,115,9.6,135.3,12.84,24.12,6,30,20.0,0,0.0,274.0,16.38,26.69
2024-W07,2024.02.12,XAUUSD,32,115,27.8,200.9,17.84,33.00,24,30,80.0,4,13.3,459.3,23.70,31.49
2024-W08,2024.02.19,XAUUSD,57,113,50.4,237.2,21.16,34.96,0,30,0.0,0,0.0,0.0,15.23,20.00
2024-W09,2024.02.26,XAUUSD,19,115,16.5,106.7,15.75,30.59,0,30,0.0,0,0.0,0.0,10.15,18.96
2024-W10,2024.03.04,XAUUSD,99,115,86.1,975.9,29.31,43.02,30,30,100.0,22,73.3,1156.9,35.55,44.24
2024-W11,2024.03.11,XAUUSD,78,115,67.8,383.7,24.42,34.84,29,30,96.7,21,70.0,383.7,35.76,47.96
2024-W12,2024.03.18,XAUUSD,50,115,43.5,656.6,18.29,26.18,0,30,0.0,0,0.0,0.0,14.24,19.52
2024-W13,2024.03.25,XAUUSD,7,92,7.6,319.3,14.61,28.18,0,24,0.0,0,0.0,0.0,12.86,15.14
2024-W14,2024.04.01,XAUUSD,92,115,80.0,1017.9,31.99,48.02,28,30,93.3,13,43.3,1019.7,27.85,34.03
2024-W15,2024.04.08,XAUUSD,61,115,53.0,1121.8,24.39,43.50,27,30,90.0,0,0.0,1286.2,24.10,27.84
2024-W16,2024.04.15,XAUUSD,29,115,25.2,534.9,17.96,33.63,17,30,56.7,0,0.0,738.6,22.01,26.62
2024-W17,2024.04.22,XAUUSD,60,115,52.2,756.3,24.50,48.09,11,30,36.7,0,0.0,458.6,18.97,23.22
2024-W18,2024.04.29,XAUUSD,73,115,63.5,467.6,27.95,57.25,17,30,56.7,0,0.0,511.6,18.77,24.46
2024-W19,2024.05.06,XAUUSD,66,115,57.4,747.9,23.52,52.53,9,30,30.0,0,0.0,866.2,18.70,27.04
2024-W20,2024.05.13,XAUUSD,97,115,84.3,906.0,27.56,45.86,30,30,100.0,13,43.3,906.0,28.32,35.68
2024-W21,2024.05.20,XAUUSD,77,115,67.0,1246.5,26.53,52.02,30,30,100.0,26,86.7,1246.5,34.58,39.32
2024-W22,2024.05.27,XAUUSD,28,112,25.0,292.1,17.49,29.94,10,30,33.3,1,3.3,279.0,20.11,30.04
2024-W23,2024.06.03,XAUUSD,76,115,66.1,1009.5,22.76,41.43,2,30,6.7,0,0.0,197.0,17.97,20.32
2024-W24,2024.06.10,XAUUSD,33,115,28.7,478.0,16.67,31.63,0,30,0.0,0,0.0,0.0,11.06,16.36
2024-W25,2024.06.17,XAUUSD,44,112,39.3,621.3,19.17,33.89,0,30,0.0,0,0.0,0.0,12.70,18.67
2024-W26,2024.06.24,XAUUSD,58,115,50.4,444.7,20.15,32.95,0,30,0.0,0,0.0,0.0,14.01,16.40
2024-W27,2024.07.01,XAUUSD,56,112,50.0,707.2,20.74,30.32,12,30,40.0,0,0.0,424.8,19.50,27.40
2024-W28,2024.07.08,XAUUSD,78,115,67.8,617.7,28.74,49.41,26,30,86.7,4,13.3,750.7,25.15,31.78
2024-W29,2024.07.15,XAUUSD,91,115,79.1,898.9,28.86,53.13,30,30,100.0,17,56.7,898.9,31.35,39.31
2024-W30,2024.07.22,XAUUSD,77,115,67.0,782.2,27.15,51.49,13,30,43.3,0,0.0,282.6,20.02,28.27
2024-W31,2024.07.29,XAUUSD,92,115,80.0,1080.9,28.10,47.58,15,30,50.0,10,33.3,668.7,23.00,36.50
2024-W32,2024.08.05,XAUUSD,40,115,34.8,563.9,18.69,35.08,22,30,73.3,6,20.0,944.5,24.03,35.45
2024-W33,2024.08.12,XAUUSD,106,115,92.2,859.5,30.68,49.24,30,30,100.0,23,76.7,859.5,30.39,33.69
2024-W34,2024.08.19,XAUUSD,63,115,54.8,531.7,23.20,46.52,25,30,83.3,11,36.7,608.6,26.76,35.01
2024-W35,2024.08.26,XAUUSD,24,115,20.9,209.6,17.30,24.80,6,30,20.0,0,0.0,180.7,15.87,21.81
2024-W36,2024.09.02,XAUUSD,22,113,19.5,439.9,17.22,23.91,14,30,46.7,0,0.0,515.7,19.29,24.37
2024-W37,2024.09.09,XAUUSD,70,115,60.9,851.8,25.37,42.04,7,30,23.3,2,6.7,359.5,15.82,33.76
2024-W38,2024.09.16,XAUUSD,66,115,57.4,559.7,24.83,42.64,30,30,100.0,30,100.0,789.3,42.14,49.62
2024-W39,2024.09.23,XAUUSD,74,115,64.3,717.1,24.15,40.56,30,30,100.0,30,100.0,717.1,58.45,62.66
2024-W40,2024.09.30,XAUUSD,38,115,33.0,320.4,20.50,44.03,24,30,80.0,15,50.0,484.9,30.22,51.50
2024-W41,2024.10.07,XAUUSD,17,115,14.8,252.3,12.65,30.33,5,30,16.7,0,0.0,554.6,15.43,21.22
2024-W42,2024.10.14,XAUUSD,39,115,33.9,793.6,19.25,37.86,16,30,53.3,3,10.0,793.6,21.12,34.11
2024-W43,2024.10.21,XAUUSD,110,115,95.7,497.7,31.30,45.24,30,30,100.0,30,100.0,497.7,44.52,51.13
2024-W44,2024.10.28,XAUUSD,76,115,66.1,585.4,25.37,46.03,30,30,100.0,25,83.3,653.8,33.31,39.91
2024-W45,2024.11.04,XAUUSD,47,115,40.9,670.3,20.04,36.86,7,30,23.3,0,0.0,953.6,17.88,22.97
2024-W46,2024.11.11,XAUUSD,86,115,74.8,1384.8,27.02,40.70,26,30,86.7,20,66.7,988.5,29.98,35.87
2024-W47,2024.11.18,XAUUSD,99,115,86.1,1103.3,37.18,52.64,30,30,100.0,13,43.3,1524.3,30.81,41.48
2024-W48,2024.11.25,XAUUSD,43,109,39.4,1160.8,20.40,48.98,30,30,100.0,10,33.3,1160.8,28.39,42.23
2024-W49,2024.12.02,XAUUSD,8,115,7.0,243.6,12.60,23.87,0,30,0.0,0,0.0,0.0,16.36,19.91
2024-W50,2024.12.09,XAUUSD,73,115,63.5,799.7,24.77,44.50,14,30,46.7,0,0.0,586.3,19.04,26.05
2024-W51,2024.12.16,XAUUSD,48,115,41.7,811.3,19.74,32.74,18,30,60.0,0,0.0,787.6,21.77,26.82
2024-W52,2024.12.23,XAUUSD,20,89,22.5,299.6,18.24,26.69,3,24,12.5,0,0.0,159.2,17.17,21.40
2025-W01,2024.12.30,XAUUSD,31,90,34.4,691.8,18.26,33.57,6,24,25.0,0,0.0,286.3,16.41,24.35
2025-W02,2025.01.06,XAUUSD,54,115,47.0,726.7,19.57,25.45,18,30,60.0,6,20.0,726.7,23.52,36.36
2025-W03,2025.01.13,XAUUSD,80,115,69.6,679.9,26.63,45.49,30,30,100.0,21,70.0,679.9,32.47,37.61
2025-W04,2025.01.20,XAUUSD,69,113,61.1,965.7,24.49,43.21,30,30,100.0,28,93.3,965.7,34.64,41.62
2025-W05,2025.01.27,XAUUSD,90,115,78.3,866.6,26.38,43.32,22,30,73.3,3,10.0,866.6,22.99,34.43
2025-W06,2025.02.03,XAUUSD,90,115,78.3,1101.6,26.42,43.84,30,30,100.0,21,70.0,1146.3,34.26,42.07
2025-W07,2025.02.10,XAUUSD,94,115,81.7,784.6,27.94,46.39,30,30,100.0,29,96.7,882.8,36.18,42.73
2025-W08,2025.02.17,XAUUSD,62,113,54.9,760.2,21.07,34.88,30,30,100.0,0,0.0,760.2,24.59,28.35
2025-W09,2025.02.24,XAUUSD,37,115,32.2,624.6,18.89,35.23,16,30,53.3,1,3.3,1235.6,21.01,31.29
2025-W10,2025.03.03,XAUUSD,15,115,13.0,674.7,15.28,30.79,12,30,40.0,4,13.3,722.2,18.98,31.28
2025-W11,2025.03.10,XAUUSD,79,115,68.7,1246.0,23.46,38.69,8,30,26.7,2,6.7,550.5,16.00,31.78
2025-W12,2025.03.17,XAUUSD,78,115,67.8,742.9,26.29,50.80,30,30,100.0,30,100.0,751.8,44.00,51.44
2025-W13,2025.03.24,XAUUSD,34,115,29.6,532.8,18.46,37.20,18,30,60.0,4,13.3,843.6,23.25,34.30
2025-W14,2025.03.31,XAUUSD,78,115,67.8,1331.6,25.61,41.86,30,30,100.0,28,93.3,1525.0,41.48,48.42
2025-W15,2025.04.07,XAUUSD,88,115,76.5,2888.4,28.86,48.89,30,30,100.0,2,6.7,2888.4,25.68,31.59
2025-W16,2025.04.14,XAUUSD,73,92,79.3,1639.4,33.67,60.64,24,24,100.0,22,91.7,1639.4,34.41,41.84
2025-W17,2025.04.21,XAUUSD,84,115,73.0,2399.5,30.43,55.05,30,30,100.0,22,73.3,2399.5,37.39,48.65
2025-W18,2025.04.28,XAUUSD,42,115,36.5,745.0,20.57,44.54,1,30,3.3,0,0.0,379.5,15.66,20.56
2025-W19,2025.05.05,XAUUSD,96,115,83.5,1991.5,34.29,54.80,23,30,76.7,8,26.7,1634.3,24.83,31.71
2025-W20,2025.05.12,XAUUSD,63,115,54.8,1570.6,23.96,40.24,6,30,20.0,0,0.0,1716.1,18.03,22.91
2025-W21,2025.05.19,XAUUSD,108,115,93.9,1613.3,30.90,48.53,11,30,36.7,0,0.0,868.2,17.27,25.05
2025-W22,2025.05.26,XAUUSD,44,113,38.9,1112.9,18.60,27.93,9,30,30.0,0,0.0,642.3,17.03,24.91
2025-W23,2025.06.02,XAUUSD,30,115,26.1,590.2,18.38,42.03,0,30,0.0,0,0.0,0.0,12.72,15.18
2025-W24,2025.06.09,XAUUSD,43,115,37.4,1533.1,18.27,29.27,4,30,13.3,0,0.0,388.1,13.29,24.89
2025-W25,2025.06.16,XAUUSD,52,113,46.0,1120.4,17.08,26.16,11,30,36.7,0,0.0,862.2,18.65,27.99
2025-W26,2025.06.23,XAUUSD,43,115,37.4,972.7,20.86,34.22,0,30,0.0,0,0.0,0.0,12.59,16.76
2025-W27,2025.06.30,XAUUSD,89,111,80.2,1166.4,32.35,52.77,15,29,51.7,0,0.0,911.5,20.96,24.38
2025-W28,2025.07.07,XAUUSD,68,115,59.1,860.0,22.93,43.77,5,30,16.7,0,0.0,632.9,17.07,23.33
2025-W29,2025.07.14,XAUUSD,51,115,44.3,652.3,20.57,41.94,23,30,76.7,0,0.0,678.4,22.50,26.96
2025-W30,2025.07.21,XAUUSD,106,115,92.2,1139.0,32.45,55.94,14,30,46.7,0,0.0,1139.0,19.97,24.63
2025-W31,2025.07.28,XAUUSD,59,115,51.3,945.3,22.83,48.16,30,30,100.0,4,13.3,953.7,26.94,30.95
2025-W32,2025.08.04,XAUUSD,40,115,34.8,415.5,17.30,30.40,19,30,63.3,0,0.0,592.9,20.36,23.98
2025-W33,2025.08.11,XAUUSD,44,115,38.3,347.3,19.80,39.10,1,30,3.3,0,0.0,236.2,16.08,20.30
2025-W34,2025.08.18,XAUUSD,42,115,36.5,405.8,19.20,36.66,0,30,0.0,0,0.0,0.0,10.98,12.60
2025-W35,2025.08.25,XAUUSD,1,115,0.9,69.9,15.27,21.07,0,30,0.0,0,0.0,0.0,11.59,13.45
2025-W36,2025.09.01,XAUUSD,85,113,75.2,1589.2,26.05,41.02,22,30,73.3,16,53.3,1299.1,27.63,38.48
2025-W37,2025.09.08,XAUUSD,60,115,52.2,621.2,21.85,36.50,30,30,100.0,30,100.0,968.8,42.62,48.30
2025-W38,2025.09.15,XAUUSD,19,115,16.5,693.5,15.97,23.88,22,30,73.3,9,30.0,809.0,25.94,34.55
2025-W39,2025.09.22,XAUUSD,68,115,59.1,1055.1,26.95,51.27,27,30,90.0,11,36.7,789.8,27.46,35.46
2025-W40,2025.09.29,XAUUSD,102,115,88.7,1417.3,26.83,38.72,30,30,100.0,23,76.7,1417.3,34.33,39.81
2025-W41,2025.10.06,XAUUSD,95,115,82.6,1750.3,37.22,55.12,30,30,100.0,30,100.0,1750.3,47.08,53.55
2025-W42,2025.10.13,XAUUSD,107,115,93.0,3197.5,35.87,51.60,30,30,100.0,30,100.0,3837.8,54.01,62.46
2025-W43,2025.10.20,XAUUSD,72,115,62.6,3707.6,22.94,37.86,27,30,90.0,18,60.0,3768.9,36.73,56.79
2025-W44,2025.10.27,XAUUSD,53,115,46.1,1634.3,20.92,35.39,12,30,40.0,0,0.0,1436.7,18.64,21.69
2025-W45,2025.11.03,XAUUSD,26,115,22.6,900.5,15.78,23.66,0,30,0.0,0,0.0,0.0,10.76,13.28
2025-W46,2025.11.10,XAUUSD,109,115,94.8,2127.2,34.49,55.65,25,30,83.3,19,63.3,2127.2,30.30,38.25
2025-W47,2025.11.17,XAUUSD,45,115,39.1,1086.8,19.87,36.62,13,30,43.3,0,0.0,1086.8,17.79,26.02
2025-W48,2025.11.24,XAUUSD,57,111,51.4,1457.1,22.39,41.83,16,30,53.3,0,0.0,901.6,18.16,23.42
